nemotecnico;cantidad;monto;precio_limpio;tasa;rueda;fecha_emision;fecha_vencimiento;periodicidad;tasa_cupon;codigo_emisor;razon_social
BISG521SA005;1000000000;773730000;77.268;15.09;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
BISG521SA005;1000000000;773730000;77.268;15.09;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
BISG521SA005;1000000000;773730000;77.268;15.09;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
TFIT21280542;500000000;398442500;77.433;12.33;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BISG521SA005;1500000000;1160595000;77.268;15.09;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
TFIT21280542;500000000;398442500;77.433;12.33;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;20000000;6192207251;97.887;4.34;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;5000000000;3972625000;77.197;12.37;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;500000000;495948500;98.313;11;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BGLT20210524;3000000;14055390202;104.75;5.274;TRD;20040521;20240521;SV;8.125;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;500000000;396672500;77.079;12.39;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1000000000;764891000;73.574;12.098;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1220000000;935108646;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1220000000;933798980;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBOC01129B15;4000000000;3692273239;92.306;17.81;TRD;20120809;20270809;TV;4.27;BOC;BANCO DE OCCIDENTE S.A.
BBOC01129B15;4000000000;3679220000;91.98;17.81;TRD;20120809;20270809;TV;4.27;BOC;BANCO DE OCCIDENTE S.A.
BDVI6149C120;360000000;350175600;96.931;16.8;TRD;20140515;20240515;TV;3.89;DVI;BANCO DAVIVIENDA S.A
BCHB01139B12;100000000;98397000;95.381;17.925;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
BBPO3189C005;3500000000;3484705000;98.994;15.279;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
TFIT08261125;9000000000;8213823000;86.59;11.387;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;4000000000;3962187375;98.182;11.08;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;4000000000;3961252000;98.182;11.08;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;18000000000;14174658000;76.518;12.486;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;2.05E+11;1.57067E+11;73.684;12.073;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT32160649;20000000;4401281356;69.635;6.07;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364060623;5000000000;4599910000;91.998;11.231;TRD;20220607;20230606;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBPO3189C005;3500000000;3482430000;98.929;15.39;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BITU9208B036;1000000000;973130000;96.636;13.916;TRD;20200929;20230929;MV;1.28;ITU;ITAU CORPBANCA COLOMBIA S.A.
TFIT10260331;11500000000;8763563500;73.309;12.16;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBPO3189C005;1000000000;994890000;98.92;15.406;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BBPO3189C005;1000000000;994890000;98.92;15.406;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BBPO3189C005;500000000;497445000;98.92;15.406;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BBPO3189C005;500000000;497445000;98.92;15.406;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BBPO3189C005;500000000;497445000;98.92;15.406;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
TUVT32160649;20000000;4398090385;69.584;6.075;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1000000000;764989000;73.603;12.09;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;400000000;378339600;87.126;11.707;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;100000000;94584900;87.126;11.707;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BCHB01139B12;190000000;186954300;95.381;17.925;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
BCHB01139B12;1500000000;1479645000;95.627;17.803;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
BBPO721SB003;2000000000;1735681510;86.784;15.15;TRD;20211111;20241111;TV;7.34;BPO;BANCO POPULAR S.A.
BBPO721SB003;2000000000;1735250000;86.762;15.15;TRD;20211111;20241111;TV;7.34;BPO;BANCO POPULAR S.A.
TFIT08261125;100000000;91109400;86.469;11.43;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;5000000000;4548259397;86.304;11.5;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;5000000000;4547220000;86.304;11.5;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;500000000;455607000;86.481;11.425;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BTPL1189C005;1000000000;1009040000;98.405;15.732;TRD;20180607;20230607;TV;2.88;TPL;ORGANIZACION TERPEL S.A.
TUVT32160649;20000000;4404409759;69.685;6.065;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT32160649;20000000;4401281356;69.635;6.07;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;2500000000;2042937500;77.086;11.9;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;500000000;395515500;76.873;12.425;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBPO721SB003;2000000000;1727580000;86.124;15.4;TRD;20211111;20241111;TV;7.34;BPO;BANCO POPULAR S.A.
BITU9208B036;1000000000;973430000;96.666;13.882;TRD;20200929;20230929;MV;1.28;ITU;ITAU CORPBANCA COLOMBIA S.A.
BISG118SA007;2500000000;2160500000;84.728;15.06;TRD;20180227;20250227;TV;7.12;ISG;ISAGEN S.A. E.S.P.
BCHB1129B15;500000000;456550000;88.642;17.881;TRD;20121213;20271213;TV;3.64;CHB;ENEL COLOMBIA S.A. E.S.P.
TUVT11070525;20000000;6184427268;97.798;4.375;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;4000000000;3962187375;98.182;11.08;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;4000000000;3961252000;98.182;11.08;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;16000000000;15120993695;87.025;11.743;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;16000000000;15117424000;87.025;11.743;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;500000000;394785500;76.727;12.45;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;500000000;394495500;76.669;12.46;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;20000000;6183488747;97.783;4.381;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;30000000000;22899270000;73.435;12.13;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;30000000;9779153148;101.829;1.06;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;19000000000;15546107188;77.055;11.91;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;19000000000;15520435000;77.055;11.91;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;500000000;472531053;87.025;11.743;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;500000000;472419500;87.025;11.743;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364060922;2500000000;2491375000;99.655;10.189;TRD;20210907;20220906;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BISG118SA007;2500000000;2161350000;84.762;15.04;TRD;20180227;20250227;TV;7.12;ISG;ISAGEN S.A. E.S.P.
BEEB1179A007;1000000000;988270000;95.897;17.175;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
BEEB1179A007;1000000000;988270000;95.897;17.175;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
TCO364060922;2500000000;2491352500;99.654;10.219;ASPT;20210907;20220906;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BEEB1179A007;2000000000;1976300000;95.885;17.186;TRD;20170228;20240228;TV;3.19;EEB;GRUPO ENERGIA BOGOTA S.A. E.S.P. GEB
BCHB01139B12;210000000;206633700;95.381;17.925;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
BISU01169C7;500000000;506425000;99.091;15.687;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
BISU01169C7;3000000000;3038550000;99.091;15.687;TRD;20160622;20230622;TV;3.9;ISU;SURAMERICANA S.A.
BSIS01149D09;1000000000;999060000;99.268;15.621;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
BISA117SA008;1500000000;1236615000;80.798;15.06;TRD;20171128;20251128;TV;6.99;ISA;INTERCONEXION ELECTRICA S.A. E.S.P.
TUVT11070525;100000000;30941532440;97.86;4.35;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;35000000;10826799001;97.835;4.36;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;200000000;61867422864;97.835;4.36;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;135000000;41771068793;97.86;4.35;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;1000000000;791331000;76.903;12.42;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BTPL1189C005;2000000000;2018800000;98.441;15.676;TRD;20180607;20230607;TV;2.88;TPL;ORGANIZACION TERPEL S.A.
TCO364060623;3000000000;2760936000;92.031;11.18;ASPT;20220607;20230606;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;400000000;364945600;86.596;11.376;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BSFDT1199A07;500000000;455245000;88.902;17.826;TRD;20190618;20260618;TV;2.9;FDT;FINANCIERA DE DESARROLLO TERRITORIAL S.A.
BDVI4179C084;500000000;488800000;95.175;17.153;TRD;20170607;20240607;TV;3.13;DVI;BANCO DAVIVIENDA S.A
TUVT17230223;35000000;11408574029;101.825;1.068;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;4000000000;3054916000;73.477;12.12;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;35000000;10833587636;97.897;4.335;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BVBBO1208C03;5000000000;4831650000;96.633;13.803;TRD;20200924;20230924;MV;1.14;BBO;BANCO DE BOGOTA S.A.
TFIT15260826;1500000000;1420653881;87.229;11.67;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;1500000000;1420318500;87.229;11.67;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364060623;2000000000;1840624000;92.031;11.18;ASPT;20220607;20230606;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;4000000000;3786396000;87.201;11.68;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;1000000000;818745000;77.243;11.85;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;2000000000;1634350000;77.086;11.9;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;1000000000;819065000;77.275;11.84;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;381864500;73.477;12.12;ASPT;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;1000000000;945989000;87.14;11.702;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;3000000000;2973849000;98.279;11.021;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BSIS01149D09;1000000000;999190000;99.281;15.599;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
BSFDT1199A07;500000000;454995000;88.852;17.848;TRD;20190618;20260618;TV;2.9;FDT;FINANCIERA DE DESARROLLO TERRITORIAL S.A.
TFIT08261125;1000000000;912514000;86.611;11.37;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;500000000;456017000;86.563;11.39;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;382074500;73.519;12.11;ASPT;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;20000000000;19855047791;98.262;11.031;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;20000000000;19822260000;98.262;11.031;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;20000000000;19855047791;98.262;11.031;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;20000000000;19822260000;98.262;11.031;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT31261050;3164800000;2110649427;60.653;12.259;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT21280542;2673000000;2120833044;77.062;12.393;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BVBBO1208C03;5000000000;4830150000;96.603;13.837;TRD;20200924;20230924;MV;1.14;BBO;BANCO DE BOGOTA S.A.
TFIT10260331;3750000000;2873182500;73.684;12.073;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT10180429;26000000;6628841942;80.708;5.83;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT11070525;50000000;15478430807;97.909;4.33;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1000000000;762469000;73.351;12.15;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;1000000000;911804000;86.54;11.4;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BDVI4179C084;1000000000;980070000;95.455;16.933;TRD;20170607;20240607;TV;3.13;DVI;BANCO DAVIVIENDA S.A
TFIT10260331;660000000;506141046;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;660000000;505169940;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBOC01129B15;4000000000;3694347712;92.358;17.81;TRD;20120809;20270809;TV;4.27;BOC;BANCO DE OCCIDENTE S.A.
BBOC01129B15;4000000000;3679220000;91.98;17.81;TRD;20120809;20270809;TV;4.27;BOC;BANCO DE OCCIDENTE S.A.
BCCB1099C15;1000000000;1011150000;99.893;18.134;TRD;20090428;20240428;TV;7.19;CCB;CEMENTOS ARGOS S.A.
BGLT11150431;1000000;3431196095;77.3;6.726;TRD;20200604;20310415;SV;3.125;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364060623;5000000000;4600555000;92.011;11.211;TRD;20220607;20230606;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;500000000;455652000;86.49;11.421;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;500000000;455902000;86.54;11.4;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;500000000;455902000;86.54;11.4;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;15000000;4888591127;101.808;1.101;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT17230223;25000000;8147651878;101.808;1.101;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;10000000000;9427015487;86.789;11.828;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT15260826;10000000000;9424790000;86.789;11.828;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT10180429;2500000;637388648;80.708;5.83;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;381654500;73.435;12.13;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BSOD01129C10;5000000000;5156200000;100.063;8.25;TRD;20120829;20220829;TV;3.88;SOD;SODIMAC COLOMBIA S.A.
TFIT08031127;1000000000;818115000;77.18;11.87;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBOC3169B120;2000000000;1905057654;95.252;18.406;TRD;20160610;20260610;TV;4.6;BOC;BANCO DE OCCIDENTE S.A.
BBOC3169B120;2000000000;1901272000;95.063;18.406;TRD;20160610;20260610;TV;4.6;BOC;BANCO DE OCCIDENTE S.A.
BSIS01149D09;5000000000;4994150000;99.245;15.66;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
TUVT11070525;300000;92900743;97.941;4.317;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BISG5219C020;2000000000;1704513140;85.225;18.138;TRD;20210519;20410519;TV;4.45;ISG;ISAGEN S.A. E.S.P.
BISG5219C020;2000000000;1701126000;85.056;18.138;TRD;20210519;20410519;TV;4.45;ISG;ISAGEN S.A. E.S.P.
BSIS01149D09;5000000000;4994800000;99.258;15.638;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
TFIT16240724;1000000000;991507070;98.278;11.021;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;1000000000;991273000;98.278;11.021;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BBPO3189C005;50000000;49766500;98.964;15.33;TRD;20180508;20230508;TV;3.08;BPO;BANCO POPULAR S.A.
BSOD01129C10;12610000000;13003936400;100.063;8.25;TRD;20120829;20220829;TV;3.88;SOD;SODIMAC COLOMBIA S.A.
BVBBO120SE05;1000000000;769610000;76.18;15.15;TRD;20200924;20250924;TV;4.75;BBO;BANCO DE BOGOTA S.A.
BISA117SA008;1500000000;1238760000;80.941;14.99;TRD;20171128;20251128;TV;6.99;ISA;INTERCONEXION ELECTRICA S.A. E.S.P.
BTPL1189C005;1000000000;1009260000;98.427;15.698;TRD;20180607;20230607;TV;2.88;TPL;ORGANIZACION TERPEL S.A.
TFIT10260331;1055000000;810218286;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1055000000;807506495;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;2270000000;1743313280;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;2270000000;1737478430;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BLVS1219A003;2000000000;1855700000;92.756;17.09;CVDP;20210223;20240223;TV;0.71;LVS;BANCO COMERCIAL AV VILLAS S.A.
BBPO721SB003;2000000000;1735260000;86.508;15.15;TRD;20211111;20241111;TV;7.34;BPO;BANCO POPULAR S.A.
BCHB0816SE6;260000000;262451800;99.769;10.2;CVDP;20160927;20220927;TV;7.59;CHB;ENEL COLOMBIA S.A. E.S.P.
TFIP15260826;32000000;20404096;63.762;11.89;ABLO;20110826;20260826;PV;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BSIS01149D09;5000000000;4995950000;99.281;15.599;TRD;20140507;20230507;TV;3.8;SIS;GRUPO DE INVERSIONES SURAMERICANA S.A.
TFIT21280542;500000000;395370500;76.844;12.43;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1000000000;763019000;73.406;12.137;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;1000000000;816865000;77.055;11.91;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08031127;1000000000;817015000;77.07;11.905;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BGLT11150431;1000000;3429008870;77.25;6.735;TRD;20200604;20310415;SV;3.125;GNA;GOBIERNO REPUBLICA DE COLOMBIA
BCHB01139B12;1000000000;984880000;95.472;17.88;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
BVBBO120SE05;1000000000;769610000;76.18;15.15;TRD;20200924;20250924;TV;4.75;BBO;BANCO DE BOGOTA S.A.
TFIT10260331;500000000;382074500;73.519;12.11;ASPT;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364060922;5000000000;4982705000;99.654;10.219;ASPT;20210907;20220906;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1000000000;764569000;73.561;12.1;ASPT;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;382284500;73.561;12.1;ASPT;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TUVT18250237;5000000;1233455785;77.006;6.195;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;2000000000;1981106000;98.206;11.065;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;1000000000;911804000;86.54;11.4;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;1000000000;911804000;86.54;11.4;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;1000000000;911804000;86.54;11.4;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;1000000000;911804000;86.54;11.4;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;381444500;73.393;12.14;ASPT;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;1000000000;911804000;86.54;11.4;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;6000000000;5465784000;86.456;11.435;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;400000000;304319600;73.184;12.19;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;340000000;337256656;98.328;10.99;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;340000000;337202820;98.328;10.99;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;380609500;73.226;12.18;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;380609500;73.226;12.18;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT08261125;5000000000;4549570000;86.351;11.48;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;500000000;380819500;73.268;12.17;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1365000000;1044950088;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;1365000000;1044783285;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;6915000000;5293510780;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT10260331;6915000000;5292803235;73.645;12.08;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16181034;500000000;378212500;69.485;12.18;TRD;20181018;20341018;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TFIT16240724;500000000;494751500;98.101;11.13;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
TCO364060922;5000000000;4982705000;99.654;10.219;ASPT;20210907;20220906;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
